timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-25T10:37:50,codecarbon,4a0cd8a6-37ac-41a9-a7ad-0755e1bfc483,8.270793676376343,7.610162018068488e-05,9.201247565641976e-06,42.5,0.0,141.20075225830078,9.76199453075727e-05,0,0.0003241873033077,0.0004218072486153,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:39:01,codecarbon,f18e4496-e84b-4d44-9fa0-125dcedf5ef0,6.9828386306762695,6.42532914268389e-05,9.201600498766808e-06,42.5,0.0,141.20075225830078,8.242114931344987e-05,0,0.0002737145545899239,0.0003561357039033738,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N,1.0
